match_id,period_1_score,period_2_score,period_3_score,period_4_score,period_5_score,period_1_play_score,period_2_play_score,period_3_play_score,period_4_play_score,period_5_play_score,current_display,start_date,current_play_score
12172736,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172737,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172740,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172741,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172742,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172743,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172745,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172746,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172747,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172749,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172751,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172752,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172756,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172758,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172759,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172760,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172761,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172763,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172764,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172766,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172767,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172768,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172769,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172770,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172771,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172772,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172773,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172774,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172775,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172776,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172777,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172780,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172790,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172792,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172795,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172798,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172802,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172806,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172807,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172810,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172811,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172814,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172815,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172818,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172820,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172823,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172824,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172830,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172831,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172832,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172833,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172834,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172835,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172836,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172837,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172844,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172845,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172846,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172847,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172848,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172849,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172850,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172851,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172852,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172853,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172889,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172905,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172976,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172977,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12172984,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173290,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173291,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173292,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173293,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173294,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173295,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173296,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173297,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173404,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173757,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173758,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173759,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173760,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173761,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173762,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173764,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12173964,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174060,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174061,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174062,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174063,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174064,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174065,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174066,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174067,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174130,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174135,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174136,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174137,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174138,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174139,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174140,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174141,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174142,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174151,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174173,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174180,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174207,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174222,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174223,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174225,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174226,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174227,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174228,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174229,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174230,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174232,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174233,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174234,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174235,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174265,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174266,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174267,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174268,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174269,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174270,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174271,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174272,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174273,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174274,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174275,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174276,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174277,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174278,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174279,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174281,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174317,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174318,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174319,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174320,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174321,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174322,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174323,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174324,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174325,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174343,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174345,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174354,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174355,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174356,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174357,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174358,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174359,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174360,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174361,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174362,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174363,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174364,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174365,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174366,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174367,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174368,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174369,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174382,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174383,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174384,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174385,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174386,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174387,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174388,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174390,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174447,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174449,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174477,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174479,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174480,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174481,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174482,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174483,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174484,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174485,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174486,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174487,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174488,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174489,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174490,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174491,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174492,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174493,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174494,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174506,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174551,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174568,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174578,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174579,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174580,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174581,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174582,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174583,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174620,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174622,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174628,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174629,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174630,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174633,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174634,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174635,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174636,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174637,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174638,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174639,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174686,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174687,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174690,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174692,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174764,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174765,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174766,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174767,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174768,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174769,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174770,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12174987,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175021,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175247,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175248,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175249,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175250,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175251,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175252,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175275,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175294,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175295,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175296,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175297,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175298,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175299,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175300,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175358,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175771,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175772,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175773,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175774,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175775,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175793,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175818,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175823,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175824,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175862,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175863,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175864,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175882,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175883,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175884,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175885,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175909,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175951,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175952,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175953,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175954,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175955,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12175956,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176004,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176005,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176053,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176057,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176099,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176120,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176281,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176283,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176289,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176291,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176321,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176344,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176345,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176348,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176351,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176352,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176372,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176373,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176374,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176464,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176506,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176541,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176543,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176551,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176556,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176557,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176601,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176621,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176622,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176638,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176639,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176652,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176678,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176679,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176680,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176710,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176730,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176731,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176747,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176754,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176758,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176759,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176762,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176781,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176800,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176801,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176802,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176815,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176816,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176851,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176852,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176984,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176985,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176987,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176988,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176989,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176990,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176991,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176992,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176993,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
12176994,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG
