match_id,full_name,height
12027984,"Tanasie, Lavinia",
12027985,"Dodin, Océane",1.83
12027987,"Tabilo, Alejandro",1.88
12027988,"Jarry, Nicolas",1.98
12028119,"Orlov, Vladyslav",1.88
12028140,"Bicknell, Blaise",1.91
12028144,"Phillips, Rowland",1.83
12028146,"Bouquier, Arthur",1.88
12028190,"Escobedo, Ernesto",1.85
12028191,"Pacheco Méndez, Rodrigo",1.88
12028250,"Anderson, Robin",
12028542,"Hoang, Antoine",1.83
12028607,"Kessler, McCartney",
12028951,"Kicker, Nicolas",1.78
12028952,"Bagnis, Facundo",1.83
12028953,"Darderi, Luciano",1.83
12028954,"Olivo, Renzo",1.78
12028955,"Burruchaga, Roman Andres",1.83
12028956,"Moutet, Corentin",1.8
12028957,"Tirante, Thiago Agustin",1.85
12028958,"Collarini, Andrea",1.83
12029387,"Saito, Sara",
12029395,"Rai, Ajeet",1.88
12029656,"Noskova, Linda",1.79
12029664,"Krunić, Aleksandra",1.63
12029687,"Kuramochi, Miho",
12029688,"Osborne, Alexandra",
12029689,"Dang, Yiming",
12029690,"Parnaby, Alana",
12029691,"Ku, Yeon Woo",
12029693,"Shibahara, Ena",1.7
12029694,"Ercan, Melisa",
12029696,"Sema, Erika",
12029697,"Delaunay, Carolann",
12029699,"Popovic, Ivana",
12037643,"Szabo, Briana",
12037709,"Bouzige, Moerani",1.8
12037710,"Bradshaw, Jacob",1.88
12037718,"Ilagan, Andre",1.73
12037719,"Gaal, Corey",1.88
12037720,"Romios, Matthew Christopher",1.85
12038178,"Watanabe, Seita",1.8
12038182,"Puttergill, Calum",1.83
12038187,"Mochizuki, Yuki",1.73
12038428,"Kumasaka, Takuya",1.75
12038429,"Imamura, Masamichi",1.78
12038431,"Ichikawa, Taisei",1.8
12038470,"Bhamidipaty, Shrivalli Rashmikaa",
12038552,"Gengel, Marek",1.85
12038557,"Shin, Maksim",1.91
12038599,"Bolkvadze, Mariam",
12038621,"Sakatsume, Himeno",
12038622,"Glushko, Lina",
12038624,"Jakupovic, Dalila",1.7
12038630,"Chaudhari, Vaidehi",
12038644,"Bassem Sobhy, Michael",
12038651,"Moroni, Gian Marco",1.85
12038672,"Toth, Amarissa Kiara",
12038683,"Lee, Eunhye",
12038684,"Munk Mortensen, Rebecca",
12038725,"Vilicich, Bautista",1.8
12038726,"Parker, Stuart",1.85
12038854,"Hontama, Mai",1.64
12038866,"Bassols Ribera, Marina",1.65
12039033,"Stollar, Fanny",1.72
12039054,"Zhu, Michael",1.75
12039178,"Forejtek, Jonas",1.83
12039179,"Ursu, Vadym",1.8
12039180,"Singh, Karan",1.88
12039181,"Shanmugam, Abhinav Sanjeev",1.78
12039190,"Sinha, Nitin Kumar",1.78
12039191,"Bobrov, Bogdan",1.85
12039193,"Dzhavakian, Yurii",
12039194,"van Wyk, Kris",1.85
12039195,"Bathrinath, Lohithaksha",1.85
12039196,"Zakharov, Alexey",1.85
12039202,"Vanshelboim, Eric",1.88
12039218,"Djere, Laslo",1.88
12039242,"Fruhvirtova, Linda",1.72
12039252,"Bronzetti, Lucia",1.7
12039268,"Noskova, Linda",1.79
12039273,"Sorribes Tormo, Sara",1.76
12039278,"Tsao, Chia Yi",
12039283,"Valkusz, Máté",1.83
12039340,"Šrámková, Rebecca",1.79
12039364,"Hoang, Antoine",1.83
12039389,"Zucchini, Arianna",
12039391,"Vasa, Eero",1.85
12039396,"Cornet, Alize",1.73
12039397,"Dart, Harriet",1.75
12039400,"Andreeva, Erika",
12039412,"Piros, Zsombor",1.8
12039420,"Watson, Heather",1.7
12039471,"Bondar, Anna",1.75
12039514,"Yesypchuk, Daria",
12039515,Würth Tara,
12039516,"Elicha Navas, Gabriel",
12039518,"Yörük, İlay",
12039519,"Baidaulet, Dana",
12039520,"Vetrih, Miha",
12039521,"Pavlou , Dimitra",
12039522,"Kuznetsova, Ekaterina",
12039526,"Bergler, Olivia",
12039530,"Banthia, Siddhant",1.8
12039531,"Vilicich, Bautista",1.8
12039533,"Hodzic, Mina",
12039535,"Turati, Anna",
12039536,"Falkner, Živa",
12039539,"Baroni, Niccolo",
12039541,"Gola, Andrea",1.83
12039543,"Spiridon, Denis Constantin",
12039545,"Rivkin, Nikol",
12039546,"Branstine, Carson",1.8
12039547,"Horiuchi, Ryusuke",
12039549,"Garkusha, Eva",
12039551,"Fita Boluda, Ángela",1.76
12039552,"Takamisawa, Taketo",1.75
12039553,"Marinescu, Mihai Razvan",
12039554,"Shapatava, Sofia",
12039561,"Nguyen Tan, Lucie",
12039562,"Elmas, Leyla Nilufer",
12039564,"Dencheva, Rositsa",
12039566,"Shyla, Yaraslav",1.91
12039569,"Boros, Attila",
12039572,"Giotis, Rafael",1.75
12039573,"D'Agostino, Stefano",
12039574,"Webley-Smith, Emily",1.68
12039687,"Liauw A Fong, Noa",
12039701,"Piros, Zsombor",1.8
12039714,"Tiurnev, Evgenii",1.91
12039717,"Arango, Emiliana",
12039718,"Miyazaki, Yuriko Lily",
12039719,"Dong, Zhenxiong",1.93
12039720,"Bosio, Gabriele",
12039721,"Zhukov, Maxim",
12039731,"Dubrouski, Mikhail",
12039732,"Den Heijer, Guy",
12039734,"Matsuoka, Hayato",
12039736,"Trochu, Pablo",
12039740,"Kountourakis, Ioannis",
12039744,"Habib, Ali",
12039747,"Szajrych, Jasza",
12039749,"Donders, Dax",1.78
12039793,"Marino, Pietro",1.73
12039794,"Ovcharenko, Oleksandr",1.85
12039799,"Cadenasso, Gianluca",1.78
12039803,"Bagnolini, Daniel",
12039804,"Fantini, Luca",
12039807,"Slump, Stijn",1.85
12039810,"Catini, Niccolo",1.78
12039811,"Benzal Alia, Ignacio",1.83
12039812,"Bellifemine, Alessandro",
12039813,"Tresca, Giuseppe",1.78
12039823,"Jurajda, Adam",
12039845,"Ozerova, Anna",
12039847,"Kuhl, Carolina",
12039849,"Vlasselaer , Clara",
12039850,"Belgraver, Julie",
12039851,"Nuudi, Maileen",
12039852,"Keller, Nadine",
12039853,"Wilson, Emma",
12039855,"Salden, Lara",
12039857,"Tatu, Sarah",
12039861,"Herbert, Pierre Hugues",1.88
12039863,"Gaston, Hugo",1.73
12039865,"Goffin, David",1.8
12039866,"Cressy, Maxime",2.01
12039867,"Damm Jr, Martin",2.03
12039869,"Berger, Antoine",
12039870,"Raquillet, Leo",
12039871,"Nagel, Arthur",
12039872,"Lapalu, Valentin",
12039873,"Ghazouani Durand, Yanis",
12039875,"Weir, Phoenix",
12039876,"Stewart, Hamish",
12039878,"Panaras, Adam",
12039882,"Kovaleva, Anastasia",
12039883,"Cascino, Estelle",1.66
12039886,"Morderger, Tayisiya",
12039887,"Leclercq, Maelle",
12039888,"Tubello, Alice",
12039889,"Reveniau, Simon",
12039893,"Colne, Nicolas",
12039895,"Freire Da Silva, Adan",
12039896,"Roumane, Rayane",1.93
12039899,"Ibragimova, Alevtina",
12039900,"Lee, Ya-Hsuan",
12039902,"Barton, Hynek",1.83
12039905,"Oradini, Giovanni",1.88
12039906,"Möller, Marvin",1.78
12039909,"Broom, Charles",1.78
12039911,"Mchugh, Aidan",1.8
12039912,"Canter, Alexis",1.8
12039914,"Pujol Navarro, Bruno",1.78
12039916,"Orlov, Alexander",
12039917,"Parker, Stuart",1.85
12039920,"Brown, Alexander",1.98
12039923,"Fernandez Canovas, Andres",
12039925,"WI, Hwui Won",
12039927,"Bulatova, Arina",
12039928,"Maslenkova, Milana",
12039930,"Parravicini, Gaia",
12039933,"Tabacco, Giorgio",1.78
12039934,"Lanca, Sara",
12039936,"Cherie Ligniere, Edoardo",
12039937,"Tran, Demi",
12039939,"Colling, Solymar",
12039943,"Saner, Julita",
12039944,"Makhlouf, Mohamed Nazim",1.93
12039948,"Casanova, Andrin",1.83
12039949,"Saitoh, Keisuke",1.63
12039950,"Osabuohien, Adesuwa",
12039951,"Gonzalez Fernandez, Mario",1.85
12039953,"Palosi, Stefan",1.8
12039954,"Fernandez Flores, Diego",1.85
12039956,"Brack, Caroline",
12039957,"Shan, Yu",
12039959,"Marmousez, Lilian",1.8
12040682,"Klintcharov, Alexander",1.88
12040867,"Tseng, Chun Hsin",1.75
12041657,"Christodoulou, Stylianos",
12041688,"Morderger, Tayisiya",
12041771,"Xilas, Ioannis",
12041772,"Kopriva, Vit",1.78
12041820,"Agwi, Michael",
11998455,"Ćorić, Borna",1.88
11998457,"Rune, Holger",1.88
11998458,"Auger-Aliassime, Felix",1.93
11998663,"Jasika, Omar",1.83
11998773,"Kypson, Patrick",1.88
11998775,"Kudla, Denis",1.8
11998778,"Duckworth, James",1.83
11999008,"Naw, Hazem",1.83
11999016,"Rodionov, Jurij",1.91
11999018,"Rodionov, Jurij",1.91
11999216,"Gill, Felix",1.75
11999217,"Coria, Federico",1.8
11999218,"Coria, Federico",1.8
12002069,"Shnaider, Diana",
12002070,"Ostapenko, Jelena",1.77
12002072,"Vekić, Donna",1.79
12002073,"Ostapenko, Jelena",1.77
12023356,"Trinh, Linh Giang",1.83
12024234,"Habib, Hady",1.88
12024238,"Echargui, Moez",1.78
12024241,"Dougaz, Aziz",1.88
12024366,"Griekspoor, Tallon",1.88
12024367,"Van De Zandschulp, Botic",1.91
12024389,"Asrawy, Amr",1.85
12024511,"Friberg, Karl",1.91
12024513,"Ymer, Elias",1.85
12024558,"Fucsovics, Marton",1.88
12024559,"Marozsan, Fabian",1.93
12024616,"Lajovic, Dusan",1.83
12024617,"Kecmanović, Miomir",1.83
12024638,"Ruud, Casper",1.83
12024639,"Durasovic, Viktor",1.85
12024836,"Virtanen, Otto",1.93
12024839,"Ruusuvuori, Emil",1.88
12024936,"Mejia, Nicolas",1.83
12024938,"Soriano Barrera, Adria",1.91
12025129,"Arévalo, Marcelo",1.93
12025136,"Pospisil, Vasek",1.93
12025137,"Diallo, Gabriel",2.03
12025682,"Wu, Tung-Lin",1.88
12025683,"Hsu, Yu Hsiou",1.78
12025688,"Wong, Hong Kit",
12025689,"Wong, Chak Lam Coleman",1.91
12026854,"Khan, Aqeel",
12026856,"Efstathiou, Menelaos",1.83
12026858,"Chrysochos, Petros",1.85
12026874,"Gaubas, Vilius",1.78
12026877,"Berankis, Ričardas",1.75
12026878,"Berankis, Ričardas",1.75
12027054,"Kuzmanov, Dimitar",1.83
12027055,"Milev, Yanaki",1.8
12027058,"Kuzmanov, Dimitar",1.83
12027059,"Milev, Yanaki",1.8
12027227,"Mensik, Jakub",1.93
12027228,"Mensik, Jakub",1.93
12027230,"Lehečka, Jiří",1.85
12027231,"Lehečka, Jiří",1.85
12027531,"Agwi, Michael",
12027533,"O`Hoisin, Osgar",1.93
12027534,"O`Hoisin, Osgar",1.93
12027535,"Agwi, Michael",
12027541,"Čilić, Marin",1.98
12027542,"Ajduković, Duje",1.88
12027543,"Čilić, Marin",1.98
12027545,"Ajduković, Duje",1.88
12027547,"Ponchet, Jessika",
12027652,"Sonobe, Wakana",
12027653,"Šrámková, Rebecca",1.79
12027800,"Thanos, Aristotelis",
12027802,"Thanos, Aristotelis",
12027803,"Tsitsipas, Stefanos",1.93
12027804,"Tsitsipas, Stefanos",1.93
12027904,"Etcheverry, Tomas Martin",1.96
12027905,"Etcheverry, Tomas Martin",1.96
12027906,"Cerundolo, Francisco",1.85
12027907,"Cerundolo, Francisco",1.85
12027918,"Prado Angelo, Juan Carlos",1.85
12027919,"Dellien Velasco, Murkel Alejandro",1.93
12027920,"Dellien Velasco, Murkel Alejandro",1.93
12027922,"Prado Angelo, Juan Carlos",1.85
12027948,"Aguilar Cardozo, Joaquin",
12027949,"Roncadelli, Franco",1.85
12027950,"Jorge, Francisca",
12027971,Vallejo Daniel,1.83
12027972,Vallejo Daniel,1.83
12027976,"Arango, Emiliana",
12027977,"Kolb, Nadiya",
12027978,"Dart, Harriet",1.75
12027979,"Bondar, Anna",1.75
12027982,"Andreeva, Erika",
12027984,"Tanasie, Lavinia",
12027985,"Dodin, Océane",1.83
12027987,"Tabilo, Alejandro",1.88
12027988,"Jarry, Nicolas",1.98
12027989,"Jarry, Nicolas",1.98
12027990,"Tabilo, Alejandro",1.88
12028140,"Bicknell, Blaise",1.91
12028141,"Bicknell, Blaise",1.91
12028143,"Phillips, Rowland",1.83
12028144,"Phillips, Rowland",1.83
12028146,"Bouquier, Arthur",1.88
12028189,"Escobedo, Ernesto",1.85
12028190,"Escobedo, Ernesto",1.85
12028191,"Pacheco Méndez, Rodrigo",1.88
12028192,"Pacheco Méndez, Rodrigo",1.88
12028250,"Anderson, Robin",
12028607,"Kessler, McCartney",
12028951,"Kicker, Nicolas",1.78
12028952,"Bagnis, Facundo",1.83
12028953,"Darderi, Luciano",1.83
12028954,"Olivo, Renzo",1.78
12028955,"Burruchaga, Roman Andres",1.83
12028956,"Moutet, Corentin",1.8
12028957,"Tirante, Thiago Agustin",1.85
12028958,"Collarini, Andrea",1.83
12029387,"Saito, Sara",
12029687,"Kuramochi, Miho",
12029688,"Osborne, Alexandra",
12029689,"Dang, Yiming",
12029690,"Parnaby, Alana",
12029691,"Ku, Yeon Woo",
12029693,"Shibahara, Ena",1.7
12029694,"Ercan, Melisa",
12029696,"Sema, Erika",
12029697,"Delaunay, Carolann",
12029699,"Popovic, Ivana",
12037709,"Bouzige, Moerani",1.8
12037710,"Bradshaw, Jacob",1.88
12037711,"Dellavedova, Matthew",1.91
12037712,"Chazal, Maxime",1.75
12037713,"Tu, Li",1.8
12037714,"Haliak, Mikalai",1.83
12037717,"McCabe, James",1.88
12037718,"Ilagan, Andre",1.73
12037719,"Gaal, Corey",1.88
12037720,"Romios, Matthew Christopher",1.85
12037723,"Noguchi, Rio",1.68
12038178,"Watanabe, Seita",1.8
12038182,"Puttergill, Calum",1.83
12038187,"Mochizuki, Yuki",1.73
12038428,"Kumasaka, Takuya",1.75
12038429,"Imamura, Masamichi",1.78
12038431,"Ichikawa, Taisei",1.8
12038470,"Bhamidipaty, Shrivalli Rashmikaa",
12038552,"Gengel, Marek",1.85
12038599,"Bolkvadze, Mariam",
12038621,"Sakatsume, Himeno",
12038622,"Glushko, Lina",
12038624,"Jakupovic, Dalila",1.7
12038630,"Chaudhari, Vaidehi",
12038651,"Moroni, Gian Marco",1.85
12038672,"Toth, Amarissa Kiara",
12038683,"Lee, Eunhye",
12038684,"Munk Mortensen, Rebecca",
12038725,"Vilicich, Bautista",1.8
12038726,"Parker, Stuart",1.85
12038854,"Hontama, Mai",1.64
12038860,"Marozsan, Fabian",1.93
12038866,"Bassols Ribera, Marina",1.65
12039033,"Stollar, Fanny",1.72
12039054,"Zhu, Michael",1.75
12039075,"Haddad Maia, Beatriz",1.85
12039077,"Garcia, Caroline",1.77
12039178,"Forejtek, Jonas",1.83
12039179,"Ursu, Vadym",1.8
12039180,"Singh, Karan",1.88
12039181,"Shanmugam, Abhinav Sanjeev",1.78
12039182,"Santillan, Akira",1.8
12039183,"Uchida, Kaichi",1.8
12039190,"Sinha, Nitin Kumar",1.78
12039191,"Bobrov, Bogdan",1.85
12039193,"Dzhavakian, Yurii",
12039194,"van Wyk, Kris",1.85
12039195,"Bathrinath, Lohithaksha",1.85
12039196,"Zakharov, Alexey",1.85
12039197,"Palan, Dominik",1.91
12039198,"Janvier, Maxime",1.96
12039202,"Vanshelboim, Eric",1.88
12039218,"Djere, Laslo",1.88
12039242,"Fruhvirtova, Linda",1.72
12039252,"Bronzetti, Lucia",1.7
12039268,"Noskova, Linda",1.79
12039273,"Sorribes Tormo, Sara",1.76
12039278,"Tsao, Chia Yi",
12039283,"Valkusz, Máté",1.83
12039293,"Burel, Clara",1.76
12039297,"Cocciaretto, Elisabetta",1.66
12039298,"Siegemund, Laura",1.68
12039299,"Tomova, Viktoriya",1.7
12039340,"Šrámková, Rebecca",1.79
12039364,"Hoang, Antoine",1.83
12039389,"Zucchini, Arianna",
12039391,"Vasa, Eero",1.85
12039396,"Cornet, Alize",1.73
12039397,"Dart, Harriet",1.75
12039400,"Andreeva, Erika",
12039420,"Watson, Heather",1.7
12039455,"Podoroska, Nadia",1.7
12039471,"Bondar, Anna",1.75
12039474,"Burruchaga, Roman Andres",1.83
12039514,"Yesypchuk, Daria",
12039515,Würth Tara,
12039516,"Elicha Navas, Gabriel",
12039518,"Yörük, İlay",
12039519,"Baidaulet, Dana",
12039520,"Vetrih, Miha",
12039521,"Pavlou , Dimitra",
12039522,"Kuznetsova, Ekaterina",
12039526,"Bergler, Olivia",
12039530,"Banthia, Siddhant",1.8
12039531,"Vilicich, Bautista",1.8
12039533,"Hodzic, Mina",
12039535,"Turati, Anna",
12039536,"Falkner, Živa",
12039539,"Baroni, Niccolo",
12039541,"Gola, Andrea",1.83
12039543,"Spiridon, Denis Constantin",
12039545,"Rivkin, Nikol",
12039546,"Branstine, Carson",1.8
12039547,"Horiuchi, Ryusuke",
12039549,"Garkusha, Eva",
12039551,"Fita Boluda, Ángela",1.76
12039552,"Takamisawa, Taketo",1.75
12039553,"Marinescu, Mihai Razvan",
12039554,"Shapatava, Sofia",
12039561,"Nguyen Tan, Lucie",
12039562,"Elmas, Leyla Nilufer",
12039564,"Dencheva, Rositsa",
12039566,"Shyla, Yaraslav",1.91
12039569,"Boros, Attila",
12039572,"Giotis, Rafael",1.75
12039573,"D'Agostino, Stefano",
12039574,"Webley-Smith, Emily",1.68
12039687,"Liauw A Fong, Noa",
12039701,"Piros, Zsombor",1.8
12039714,"Tiurnev, Evgenii",1.91
12039717,"Arango, Emiliana",
12039718,"Miyazaki, Yuriko Lily",
12039719,"Dong, Zhenxiong",1.93
12039720,"Bosio, Gabriele",
12039721,"Zhukov, Maxim",
12039731,"Dubrouski, Mikhail",
12039732,"Den Heijer, Guy",
12039734,"Matsuoka, Hayato",
12039736,"Trochu, Pablo",
12039740,"Kountourakis, Ioannis",
12039744,"Habib, Ali",
12039747,"Szajrych, Jasza",
12039749,"Donders, Dax",1.78
12039793,"Marino, Pietro",1.73
12039794,"Ovcharenko, Oleksandr",1.85
12039799,"Cadenasso, Gianluca",1.78
12039803,"Bagnolini, Daniel",
12039804,"Fantini, Luca",
12039807,"Slump, Stijn",1.85
12039810,"Catini, Niccolo",1.78
12039811,"Benzal Alia, Ignacio",1.83
12039812,"Bellifemine, Alessandro",
12039813,"Tresca, Giuseppe",1.78
12039823,"Jurajda, Adam",
12039841,"Gomez, Federico Agustin",1.91
12039843,"Strešnáková, Katarína",
12039844,"Helgo, Malene",
12039845,"Ozerova, Anna",
12039846,"Laboutková, Aneta",
12039847,"Kuhl, Carolina",
12039849,"Vlasselaer , Clara",
12039850,"Belgraver, Julie",
12039851,"Nuudi, Maileen",
12039852,"Keller, Nadine",
12039853,"Wilson, Emma",
12039855,"Salden, Lara",
12039856,"Guth, Mara",
12039857,"Tatu, Sarah",
12039860,"Hemery, Calvin",1.91
12039861,"Herbert, Pierre Hugues",1.88
12039862,"Pouille, Lucas",1.85
12039863,"Gaston, Hugo",1.73
12039865,"Goffin, David",1.8
12039866,"Cressy, Maxime",2.01
12039867,"Damm Jr, Martin",2.03
12039868,"Zeppieri, Giulio",1.83
12039869,"Berger, Antoine",
12039870,"Raquillet, Leo",
12039871,"Nagel, Arthur",
12039872,"Lapalu, Valentin",
12039873,"Ghazouani Durand, Yanis",
12039875,"Weir, Phoenix",
12039876,"Stewart, Hamish",
12039877,"Christie, Freya",
12039878,"Panaras, Adam",
12039880,"Grey, Sarah Beth",
12039881,"Appleton, Emily",
12039882,"Kovaleva, Anastasia",
12039883,"Cascino, Estelle",1.66
12039885,"Maklakova, Ekaterina",
12039886,"Morderger, Tayisiya",
12039887,"Leclercq, Maelle",
12039888,"Tubello, Alice",
12039889,"Reveniau, Simon",
12039890,"Kanev, Kathleen",
12039893,"Colne, Nicolas",
12039894,"Rakotomanga Rajaonah, Tiantsoa Sarah",
12039895,"Freire Da Silva, Adan",
12039896,"Roumane, Rayane",1.93
12039898,"Marti, Sandy",
12039899,"Ibragimova, Alevtina",
12039900,"Lee, Ya-Hsuan",
12039901,"Szostak, Marine",
12039902,"Barton, Hynek",1.83
12039903,"Gerasimov, Egor",1.96
12039904,"Diez, Steven",1.75
12039905,"Oradini, Giovanni",1.88
12039906,"Möller, Marvin",1.78
12039909,"Broom, Charles",1.78
12039910,"Houghton, George",
12039911,"Mchugh, Aidan",1.8
12039912,"Canter, Alexis",1.8
12039913,"Tirante, Thiago Agustin",1.85
12039914,"Pujol Navarro, Bruno",1.78
12039916,"Orlov, Alexander",
12039917,"Parker, Stuart",1.85
12039920,"Brown, Alexander",1.98
12039923,"Fernandez Canovas, Andres",
12039925,"WI, Hwui Won",
12039927,"Bulatova, Arina",
12039928,"Maslenkova, Milana",
12039930,"Parravicini, Gaia",
12039933,"Tabacco, Giorgio",1.78
12039934,"Lanca, Sara",
12039936,"Cherie Ligniere, Edoardo",
12039937,"Tran, Demi",
12039939,"Colling, Solymar",
12039943,"Saner, Julita",
12039944,"Makhlouf, Mohamed Nazim",1.93
12039948,"Casanova, Andrin",1.83
12039949,"Saitoh, Keisuke",1.63
12039950,"Osabuohien, Adesuwa",
12039951,"Gonzalez Fernandez, Mario",1.85
12039953,"Palosi, Stefan",1.8
12039954,"Fernandez Flores, Diego",1.85
12039956,"Brack, Caroline",
12039957,"Shan, Yu",
12039959,"Marmousez, Lilian",1.8
12039966,"Jubb, Paul",1.8
12039970,"Lamasine, Tristan",1.83
12040020,"Darderi, Luciano",1.83
12040023,"Hovde, Liv",
12040206,"Korneeva, Alina",
12040207,"Pigossi, Laura",1.64
12040213,"Bara, Irina",1.64
12040216,"Udvardy, Panna",1.7
12040219,"Day, Kayla",1.73
12040506,"Stodder, Timo",1.8
12040507,"Shimabukuro, Sho",1.8
12040508,"Holt, Brandon",1.85
12040509,"Atmane, Terence",1.93
12040510,"Moreno de Alboran, Nicolas",1.85
12040512,"Ficovich, Juan Pablo",1.88
12040515,"Nava, Emilio",1.85
12040582,"Lodikova, Daria",
12040584,"Corley, Carmen",
12040585,"Alves, Carolina",1.7
12040586,"Osuigwe, Whitney",
12040587,"Giavara, Haley",
12040588,"Hu, Victoria",
12040589,"Pedretti, Thaisa Grana",
12040590,"Daavettila, Sara",
12040591,"Miroshnichenko, Veronica",
12040592,"Gabric, Anna",
12040593,"Boulais, Isabelle",
12040594,"Rodriguez, Victoria",
12040595,"Navarro Oliva, Maria Fernanda",
12040596,"Corley, Ivana",
12040680,"Ilagan, Andre",1.73
12040681,"Bouzige, Moerani",1.8
12040682,"Klintcharov, Alexander",1.88
12040692,"Bradshaw, Jacob",1.88
12040789,"Mochizuki, Yuki",1.73
12040790,"Ichikawa, Taisei",1.8
12040857,"Shibahara, Ena",1.7
12040858,"Ku, Yeon Woo",
12040859,"Kuramochi, Miho",
12040860,"Parnaby, Alana",
12040861,"Ercan, Melisa",
12040862,"Sema, Erika",
12040863,"Naito, Yuki",1.63
12040867,"Tseng, Chun Hsin",1.75
12040870,"Kumasaka, Takuya",1.75
12041038,"Vanshelboim, Eric",1.88
12041476,"Popovic, Ivana",
12041483,"Ursu, Vadym",1.8
12041484,"Dzhavakian, Yurii",
12041657,"Christodoulou, Stylianos",
12041658,"Bobrov, Bogdan",1.85
12041688,"Morderger, Tayisiya",
12041702,"Forejtek, Jonas",1.83
12041727,"Adkar, Vaishnavi",
12041759,"van Wyk, Kris",1.85
12041771,"Xilas, Ioannis",
12041772,"Kopriva, Vit",1.78
12041782,"Elicha Navas, Gabriel",
12041784,"Pavlou , Dimitra",
12041786,"Kuznetsova, Ekaterina",
12041787,"Pawlak, Lucie",
12041788,"Vetrih, Miha",
12041790,"Yörük, İlay",
12041792,"Giotis, Rafael",1.75
12041793,"Baroni, Niccolo",
12041794,"Hodzic, Mina",
12041796,"Turati, Anna",
12041799,"Yesypchuk, Daria",
12041801,"D'Agostino, Stefano",
12041802,"Shapatava, Sofia",
12041804,"Polukhin, Savva",
12041805,"Fita Boluda, Ángela",1.76
12041806,"Nguyen Tan, Lucie",
12041807,"Banthia, Siddhant",1.8
12041808,"Spiridon, Denis Constantin",
12041809,"Webley-Smith, Emily",1.68
12041810,Würth Tara,
12041811,"Branstine, Carson",1.8
12041812,"Falkner, Živa",
12041816,"Möller, Marvin",1.78
12041820,"Agwi, Michael",
12041833,"Roncadelli, Franco",1.85
12041834,"Aguilar Cardozo, Joaquin",
12041844,"Nesterov, Petr",
12041849,"Cressy, Maxime",2.01
12041853,"Gaston, Hugo",1.73
12041895,Walters M.,
12041918,"Pera, Bernarda",1.76
12041940,"Darras, Mayeul",
12041941,"Ghibaudo, Antoine",1.91
12041942,"Salle, Fabien",1.85
12041943,"Ghazouani Durand, Yanis",
12041944,"Simkiss, Luke",
12041945,"Delage, Pierre",1.98
12041946,"Colne, Nicolas",
12041947,"Lapalu, Valentin",
12041949,"Ibragimova, Alevtina",
12041950,"Rivet, Maxence",
12041952,"Salas, Emmanuelle",
12041953,"Rossi, Leonardo",1.8
12041954,"Panaras, Adam",
12041955,"Walch, Antoine",
12041956,"Gavrielides, Liam",1.88
12041957,"Aubriot, Alexandre",1.88
12041958,"Kovaleva, Anastasia",
12041961,"Gray, Alastair",1.93
12041963,"Van Poppel, Emma",
12041967,"Drozd, Maya",
12041968,"Fedorova, Aglaya",
12041971,"Vrancken Peeters, Anouck",
12041972,"Zelinskaya, Daria",
12041973,"Arifullina, Arina",
12041974,"van Emst, Sarah",
12041976,"Park, Subin",
12041977,"Jeong, Boyoung",
12042016,"Goffin, David",1.8
12042017,"Broom, Charles",1.78
12042081,"Jones, Ben",1.93
12042187,"Kuhl, Carolina",
12042188,"Murgett, Bronte",
12042189,"Salden, Lara",
12042192,"Guth, Mara",
12042193,"Keller, Nadine",
12042274,"Catini, Niccolo",1.78
12042275,"Moraing, Oscar",1.83
12042276,"Slump, Stijn",1.85
12042280,"Marino, Pietro",1.73
12042281,"Ovcharenko, Oleksandr",1.85
12042284,Perfetti Noah,
12042286,"Fantini, Luca",
12042287,"Bagnolini, Daniel",
12042288,"Bellifemine, Alessandro",
12042296,"Arias, Boris",1.85
12042392,"Zeppieri, Giulio",1.83
12042437,"Szajrych, Jasza",
12042438,"Zhukov, Maxim",
12042439,"Den Heijer, Guy",
